x1,y1,z1
-46.26416016,94.65625,-85.06361389
-42.92149353,96.54052734,-81.66737366
-63.03572083,-92.19337463,-82.69465637
-67.46949768,-94.56181335,-78.72080994
-30.63955688,-55.03820801,-89.1963501
48.62072754,78.96957397,-82.02864075
50.74441528,90.54345703,-80.16069031
-71.98103333,-95.84501648,-82.99699402
-74.86578369,-77.10891724,-83.17401123
-27.9359436,-60.04821777,-83.09754944
-25.22866821,-56.20620728,-84.16990662
51.04330444,84.98779297,-78.77201843
-13.29821777,74.61743164,-80.72453308
-11.34997559,67.86010742,-85.14950562
-20.31277466,74.8737793,-85.82699585
31.27597046,70.60809326,-87.80052185
37.22442627,84.02774048,-82.0824585
44.94671631,90.56072998,-81.09230042
39.95544434,-104.0956268,-83.99467468
-75.50386047,-96.56672668,-81.82147217
15.28399658,70.81332397,-79.8195343
-46.79240417,96.91195679,-79.53091431
-73.81295776,-73.97410583,-80.828125
9.023712158,-62.95025635,-80.07217407
-6.892181396,69.39102173,-80.87437439
-37.91127014,95.67352295,-78.95101929
-76.05897522,-78.99867249,-80.59663391
40.18325806,88.75653076,-79.81610107
35.77383423,87.40542603,-76.95031738
-33.7159729,92.53112793,-77.93948364
-42.14746094,99.60977173,-77.43861389
44.72445679,-115.3789215,-78.00984192
16.14868164,-73.25857544,-79.76846313
11.36276245,-68.27172852,-77.81027222
42.61575317,93.2197876,-76.820755
45.88442993,94.73327637,-77.7893219
-45.66978455,92.85604858,-79.69851685
40.46871948,-116.6820984,-76.08647156
36.18734741,-110.6771393,-76.79324341
-74.16578674,-97.40301514,-77.44683838
53.64575195,-98.12046814,-77.82263184
48.6496582,84.51193237,-74.86503601
-35.22537231,94.78372192,-75.97744751
49.28463745,-118.615036,-75.27990723
52.12252808,-105.4152374,-77.86280823
18.49029541,76.07827759,-73.82695007
48.33886719,96.13562012,-75.1504364
-45.56190491,101.2790222,-75.52436829
53.92852783,-100.8056488,-77.44490051
-77.61186218,-98.3888855,-73.9707489
25.32220459,79.85223389,-74.85354614
50.90942383,89.35296631,-75.05276489
-45.88555908,97.07946777,-72.91381836
-47.28860474,99.39614868,-74.72471619
38.48995972,91.44497681,-72.543396
-38.07719421,98.14761353,-74.93971252
-73.89337158,-98.81300354,-72.62469482
43.47335815,96.43862915,-70.68911743
-41.99215698,102.3044739,-72.94026184
52.81182861,-119.1023102,-71.94692993
12.54779053,-72.19036865,-74.66073608
14.54083252,-75.05345154,-77.18019104
15.95074463,-78.06089783,-73.42460632
51.43740845,95.24661255,-71.92193604
-46.30021667,101.8694763,-71.18191528
49.88751221,-121.2376251,-73.14888
48.06109619,88.72607422,-68.29138184
-32.40408325,93.06814575,-73.19744873
50.5362854,98.88729858,-69.57141113
-37.60920715,100.0319214,-68.66256714
-43.50778198,103.3408813,-69.14437866
53.58233643,-121.9915619,-69.70236206
40.86685181,-119.2771149,-71.28277588
-31.29498291,89.84591675,-72.02255249
47.95800781,99.7946167,-68.23867798
-5.796966553,12.44296265,-70.68511963
32.29089355,85.7946167,-70.69345093
30.10293579,83.60379028,-74.97676086
28.28457642,83.08197021,-70.89068604
49.91659546,92.8142395,-68.23556519
-72.37695313,-98.18081665,-69.25869751
-4.855895996,12.07843018,-69.46142578
49.72903442,97.15109253,-65.78884888
35.51138306,89.06478882,-70.22250366
39.61264038,93.59539795,-67.31890869
-41.69581604,96.11810303,-64.60235596
50.08898926,99.84277344,-66.93994141
19.8097229,-84.89910889,-72.48786926
47.2010498,92.40951538,-62.6244812
-44.90026855,101.6498108,-66.85177612
-5.560150146,14.41973877,-67.76477051
44.47244263,97.35153198,-64.75045776
-73.17236328,-97.93165588,-65.86904907
-5.871887207,15.07434082,-65.25094604
-39.75094604,103.3690186,-64.61230469
39.53359985,92.50228882,-60.93856812
-34.7830658,98.02893066,-61.47888184
48.48129272,99.65200806,-64.50567627
-42.57385254,104.0640259,-63.84402466
-6.656524658,16.97409058,-62.69772339
46.80947876,97.18994141,-62.4967041
-40.75410461,101.7228394,-61.14053345
35.7895813,88.98733521,-64.43075562
-43.32139587,101.8068237,-62.71832275
43.87936401,93.64447021,-60.21115112
-40.41401672,97.67672729,-59.69116211
33.50305176,-107.4203491,-61.90921021
27.36297607,-97.03155518,-60.29290771
24.12554932,-91.86048889,-62.1164856
-7.230041504,18.78717041,-58.68887329
37.78225708,89.4654541,-58.96124268
-39.12832642,99.8343811,-58.63156128
39.85684204,90.39685059,-58.40802002
-36.99133301,96.18743896,-57.29119873
-36.93264771,97.97406006,-57.45117188
-7.5987854,20.41876221,-55.53817749
29.09716797,-102.430954,-51.35842896
67.08990479,-100.6504517,-39.85662842
65.25900269,-95.06895447,-39.77267456
-91.41238403,-106.4559021,-38.74783325
-87.75695801,-82.14556885,-39.10571289
-92.06602478,-105.5311432,-38.27023315
-87.73052979,-76.4315033,-36.6439209
-88.95515442,-75.79295349,-33.57785034
-87.1506958,-67.80371094,-33.11141968
-90.26887512,-84.5460968,-33.85018921
-90.11283875,-77.4546051,-30.31658936
-90.25302124,-71.66882324,-29.30899048
-92.17971802,-92.29916382,-27.73828125
71.09460449,-117.5801849,-26.83651733
73.06903076,-111.9492798,-28.36767578
74.08374023,-107.5368195,-28.01397705
-91.50404358,-84.9733429,-25.69805908
-91.43843079,-78.24578857,-27.08630371
-91.34954834,-81.64761353,-26.90609741
63.96459961,-124.0038452,-27.70910645
67.93527222,-123.0233612,-27.26141357
58.1335144,-121.3565369,-27.79663086
59.86734009,-122.2262878,-27.19442749
55.89819336,-115.9101257,-27.0708313
51.45385742,-113.0633087,-27.60144043
49.58474731,-107.579895,-25.9833374
-90.97114563,-97.7449646,-25.24789429
-92.37934875,-71.09326172,-25.24243164
72.94104004,-87.90719604,-24.71118164
-94.84367371,-70.46920776,-19.85647583
-94.07002258,-64.33770752,-22.52114868
77.47369385,-83.35371399,-18.95761108
68.43045044,-69.89297485,-20.20733643
-95.04615784,-71.08349609,-16.78375244
-95.96937561,-51.13555908,-20.89834595
77.23095703,-89.88705444,-18.83312988
-97.76626587,-44.87042236,-19.21313477
80.36380005,-75.04464722,-17.01794434
70.10250854,-62.9052124,-17.07443237
72.69998169,-59.7677002,-16.26437378
-98.54524231,-49.4541626,-16.87994385
82.79751587,-77.05194092,-13.43814087
-100.3408203,-41.98800659,-15.18725586
-98.87768555,-34.03201294,-15.57501221
-78.8800354,-24.41134644,-15.15438843
85.6328125,-62.02423096,-12.16833496
84.7175293,-56.22625732,-12.0690918
65.30978394,-39.11410522,-11.44488525
65.47229004,-39.09475708,-11.48031616
-52.98428345,-19.87069702,-10.03457642
-50.90864563,-14.9317627,-10.15988159
85.18960571,-71.06005859,-8.671783447
-27.70941162,48.60116577,-101.9646149
-31.12716675,55.99798584,-101.1499329
-40.58073425,-49.29608154,-100.267334
-42.33769226,-54.83285522,-97.60734558
-22.16448975,52.80801392,-97.13150024
-30.28182983,61.10629272,-98.53591919
-33.52357483,-44.67858887,-98.06892395
-34.0957489,-48.24246216,-96.12263489
24.90344238,47.75561523,-96.29373169
-24.31240845,58.86557007,-95.99118042
-29.4758606,-43.24816895,-96.51109314
-23.17205811,-40.97711182,-94.40226746
-28.18191528,67.33123779,-94.22772217
-42.89674377,-61.00308228,-93.80599976
17.64263916,-51.71264648,-95.05558777
-36.60314941,-54.15963745,-93.69380188
8.78225708,-44.48974609,-94.1577301
-0.255340576,-29.91998291,-93.86198425
-32.99107361,74.12362671,-93.7066803
-29.83944702,-49.46209717,-93.05046082
-41.45956421,-69.47290039,-87.46237183
-28.71817017,76.00704956,-90.32748413
-46.00428772,-73.10366821,-89.57572937
-50.70304871,-85.31887817,-82.82949829
-46.44865417,-81.05319214,-83.54495239
-42.36264038,-75.40866089,-84.82739258
-35.72984314,-62.38275146,-87.50169373
-26.8855896,82.07696533,-83.93608093
-54.50627136,-87.43470764,-80.70703125
-33.01831055,-66.56524658,-82.36637878
-21.01742554,80.37509155,-80.40161133
-31.46746826,88.36187744,-80.47824097
30.57015991,-92.27502441,-82.07095337
33.58294678,-97.14942932,-82.25764465
-47.48207092,-82.6907959,-79.10627747
-39.77732849,-77.6572876,-79.26831055
-44.65524292,-80.91409302,-74.02940369
-36.86437988,-75.35935974,-80.2638092
-36.30558777,-72.21109009,-81.9118042
-26.47570801,84.94549561,-79.20574951
-62.72602844,-91.8274231,-75.41532898
27.14974976,-92.82862854,-78.84957886
-57.97402954,-89.09063721,-75.9034729
-29.62014771,-66.04003906,-79.03540039
-8.873809814,74.05700684,-77.25213623
32.49560547,-104.5963593,-78.38729858
22.80276489,-87.87245178,-76.57951355
17.79464722,-80.99972534,-76.28977966
-33.6091156,-73.30648804,-78.34944153
-32.0501709,-71.02410889,-76.66104126
-4.294464111,70.15328979,-76.44236755
29.33273315,-99.36985779,-77.63195801
26.50906372,-95.07292175,-77.13938904
-49.81187439,-84.0861969,-74.66429138
-34.3974762,-74.55187988,-74.99363708
-14.32931519,78.54724121,-75.8062439
31.23806763,-103.168457,-74.60275269
-55.1758728,-87.44590759,-72.75584412
-38.57731628,-77.26205444,-72.05133057
28.14395142,-98.28855896,-76.4039917
-67.33660889,-94.53227234,-68.74508667
37.4675293,-114.2623596,-71.4703064
34.58032227,-108.4484558,-71.99353027
27.43908691,-96.12521362,-73.54527283
11.42779541,71.95883179,-75.91659546
-70.60229492,-96.85035706,-73.01190186
24.22711182,-91.14611816,-72.42175293
-56.73710632,-88.20715332,-74.62088013
23.30282593,79.56387329,-70.28994751
32.83618164,-104.6829987,-67.85299683
30.70233154,-100.5560913,-69.60675049
-56.87934875,-88.38673401,-72.51904297
-57.72695923,-89.01916504,-75.06256104
-8.203582764,74.53759766,-72.54748535
-61.30435181,-90.88079834,-70.58563232
-57.18232727,-88.89910889,-68.34558105
11.34130859,72.29986572,-70.38742065
30.64086914,-101.3371277,-63.19592285
26.00280762,-94.26329041,-66.87710571
-46.14147949,-82.08499146,-66.8288269
-51.69419861,-86.06536865,-64.73074341
22.16989136,-88.5213623,-68.76025391
-41.86198425,-78.91290283,-68.052948
-33.10424805,94.41445923,-66.61361694
35.67318726,-109.8739929,-67.21359253
-60.78652954,-91.00035095,-63.05435181
22.13937378,-89.2388916,-65.16363525
12.15762329,70.41702271,-65.02056885
-55.87582397,-88.5652771,-59.80929565
-47.09300232,-82.80854797,-60.93087769
-50.47221375,-86.08909607,-58.14541626
